label,text,source,category
1,"Sir as a goodwill gesture Director Patel is helping you avoid arrest. Pay Rs 1,50,000 as personal guarantee. Give it to our officer who will come to your home. Main Joint Director Das bol raha hoon ED se. Aapko digital arrest kiya ja raha hai. Camera band mat karo. Ghar se bahar mat niklo.",synthetic_scam,digital_arrest
0,How come i din c Ì_... Yup i cut my hair...,original_sms_spam,legitimate
0,Try to do something dear. You read something for exams,original_sms_spam,legitimate
1,We have detected suspicious login attempts from your IP address linked to child trafficking network. CBI Cyber Cell is monitoring this call. Cooperate immediately.,synthetic_scam,digital_arrest
0,I had it already..sabarish asked me to go..,original_sms_spam,legitimate
0,"Single line with a big meaning::::: \Miss anything 4 ur \""Best Life\"" but",original_sms_spam,legitimate
1,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468",original_sms_spam,sms_spam
0,Prakesh is there know.,original_sms_spam,legitimate
0,K.k:)apo k.good movie.,original_sms_spam,legitimate
0,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,original_sms_spam,legitimate
0,Well thats nice. Too bad i cant eat it,original_sms_spam,legitimate
0,... Are you in the pub?,original_sms_spam,legitimate
0,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,original_sms_spam,legitimate
0,University of southern california.,original_sms_spam,legitimate
0,Package out for delivery! Your Amazon order will arrive today between 2PM-6PM.,synthetic_ham,legitimate
0,Easy ah?sen got selected means its good..,original_sms_spam,legitimate
1,URGENT This is our 2nd attempt to contact U. Your å£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM,original_sms_spam,sms_spam
0,Your Zomato order #399342 has been delivered. Rate your experience.,synthetic_ham,legitimate
0,"As in missionary hook up, doggy hook up, standing...|",original_sms_spam,legitimate
1,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,original_sms_spam,sms_spam
0,I have printed it oh. So  &lt;#&gt;  come upstairs,original_sms_spam,legitimate
0,Please don't text me anymore. I have nothing else to say.,original_sms_spam,legitimate
0,Give me a sec to think think about it,original_sms_spam,legitimate
0,"No, but you told me you were going, before you got drunk!",original_sms_spam,legitimate
0,Where's my boytoy? I miss you ... What happened?,original_sms_spam,legitimate
0,K..k:)how much does it cost?,original_sms_spam,legitimate
0,2 and half years i missed your friendship:-),original_sms_spam,legitimate
0,U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..,original_sms_spam,legitimate
0,A bloo bloo bloo I'll miss the first bowl,original_sms_spam,legitimate
1,"Dear customer, your account shows suspicious activity. Cyber Crime Branch has frozen Rs 15,00,000 pending investigation. Call official helpline to unfreeze. Do not delay.",synthetic_scam,digital_arrest
0,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The \sleep on a couch\"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?""",original_sms_spam,legitimate
0,Dont let studying stress you out. L8r.,original_sms_spam,legitimate
0,"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe",original_sms_spam,legitimate
0,Love it! I want to flood that pretty pussy with cum...,original_sms_spam,legitimate
0,Hope you are not scared!,original_sms_spam,legitimate
0,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,original_sms_spam,legitimate
1,"Our officers are at your building right now. They are waiting for the go-ahead. You have 15 minutes to transfer the compliance amount or they will enter your premises. Your bail amount has been set at Rs 7,50,000 by the duty magistrate. Pay immediately to avoid overnight custody. Cash or UPI both accepted by our recovery officer.",synthetic_scam,digital_arrest
0,No..few hours before.went to hair cut .,original_sms_spam,legitimate
0,"Sorry,  in meeting I'll call you later",original_sms_spam,legitimate
0,Oh ok wait 4 me there... My lect havent finish,original_sms_spam,legitimate
0,I'm already back home so no probably not,original_sms_spam,legitimate
0,1's reach home call me.,original_sms_spam,legitimate
0,Ok try to do week end course in coimbatore.,original_sms_spam,legitimate
0,Not able to do anything.,original_sms_spam,legitimate
0,Ugh I don't wanna get out of bed. It's so warm.,original_sms_spam,legitimate
1,"The court has decided that you may pay a surety amount of Rs 25,000 to avoid custody. This is completely legal and will be refunded once you are cleared.",synthetic_scam,digital_arrest
0,Sleeping nt feeling well,original_sms_spam,legitimate
0,"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?",original_sms_spam,legitimate
0,"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?",original_sms_spam,legitimate
0,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x",original_sms_spam,legitimate
0,I thk Ì_ gotta go home by urself. Cos i'll b going out shopping 4 my frens present. ,original_sms_spam,legitimate
0,Fine i miss you very much.,original_sms_spam,legitimate
0,"K, wen ur free come to my home and also tel vikky i hav sent mail to him also.. Better come evening il be free today aftr 6pm..:-)",original_sms_spam,legitimate
0,"Haha, that was the first person I was gonna ask",original_sms_spam,legitimate
0,Ok lor but not too early. Me still having project meeting now.,original_sms_spam,legitimate
0,You sure your neighbors didnt pick it up,original_sms_spam,legitimate
0,Hi.what you think about match?,original_sms_spam,legitimate
0,Gud mrng dear hav a nice day,original_sms_spam,legitimate
1,Your passport has been flagged at all exit points. You cannot travel internationally. Only RBI Fraud Prevention Cell clearance after compliance payment can remove this flag.,synthetic_scam,digital_arrest
1,"Sir aap ghabraiye mat. Main aapki help karna chahta hoon. Lekin pehle Rs 50,000 compliance amount dena hoga RBI account mein. Refund ho jayega 24 ghante mein.",synthetic_scam,digital_arrest
0,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,original_sms_spam,legitimate
0,Jesus armand really is trying to tell everybody he can find,original_sms_spam,legitimate
0,Sorry da thangam.it's my mistake.,original_sms_spam,legitimate
0,"Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do",original_sms_spam,legitimate
0,Missing you too.pray inshah allah,original_sms_spam,legitimate
0,Very hurting n meaningful lines ever: \I compromised everything for my love,original_sms_spam,legitimate
0,No b4 Thursday,original_sms_spam,legitimate
0,Hi! Your Swiggy order from Dominos is on its way. Track here: [link],synthetic_ham,legitimate
1,"We are recording this call as legal evidence. If you disconnect or call anyone else, we will file an obstruction of justice case additionally. Cooperate for faster resolution.",synthetic_scam,digital_arrest
0,How dare you change my ring,original_sms_spam,legitimate
0,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,original_sms_spam,legitimate
1,"Last Chance! Claim ur å£150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. å£3.00 Sub. 16",original_sms_spam,sms_spam
0,S.this will increase the chance of winning.,original_sms_spam,legitimate
0,Ok lor... But buy wat?,original_sms_spam,legitimate
0,"Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that \ &lt;#&gt;  lac crore\"" of Indian money is deposited in swiss banks which can be used for 'taxless' budget for  &lt;#&gt;  yrs. Can give  &lt;#&gt;  crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than  &lt;#&gt;  social projects. Every citizen can get monthly  &lt;#&gt; /- for  &lt;#&gt;  yrs. No need of World Bank &amp; IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m.\""""",original_sms_spam,legitimate
0,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",original_sms_spam,legitimate
0,Are you not around or just still asleep? :V,original_sms_spam,legitimate
0,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!",original_sms_spam,legitimate
0,I though we shd go out n have some fun so bar in town or something ÛÒ sound ok?,original_sms_spam,legitimate
0,Yes princess! I want to please you every night. Your wish is my command...,original_sms_spam,legitimate
1,3. You have received your mobile content. Enjoy,original_sms_spam,sms_spam
0,Yes princess! I want to make you happy...,original_sms_spam,legitimate
0,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",original_sms_spam,legitimate
0,Yup i'm elaborating on the safety aspects and some other issues..,original_sms_spam,legitimate
0,"They said if its gonna snow, it will start around 8 or 9 pm tonite! They are predicting an inch of accumulation.",original_sms_spam,legitimate
0,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too",original_sms_spam,legitimate
0,What happen dear tell me,original_sms_spam,legitimate
0,That was random saw my old roomate on campus. He graduated,original_sms_spam,legitimate
1,"Latest Nokia Mobile or iPOD MP3 Player +å£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.å£1,50/Mtmsgrcvd18+",original_sms_spam,sms_spam
0,Near kalainar tv office.thenampet,original_sms_spam,legitimate
0,The new deus ex game comin early next yr,original_sms_spam,legitimate
0,Jay is snickering and tells me that x is totally fucking up the chords as we speak,original_sms_spam,legitimate
0,Another month. I need chocolate weed and alcohol.,original_sms_spam,legitimate
1,"This is Mumbai Cyber Crime Branch. We have CCTV footage and call records linking you to an online fraud gang. This is an official summons under Section 41 CrPC. Madam, I understand you are scared but this is the procedure. You must keep your camera on and not speak to anyone. This is for your own protection during the verification.",synthetic_scam,digital_arrest
0,Hanging out with my brother and his family,original_sms_spam,legitimate
0,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,original_sms_spam,legitimate
1,"Your family members' Aadhaar cards are also being investigated. If you do not cooperate in next 30 minutes, they will also receive summons. Think about your family.",synthetic_scam,digital_arrest
0,"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know.",original_sms_spam,legitimate
0,Ok... U enjoy ur shows...,original_sms_spam,legitimate
